Date,Open,High,Low,Close,Volume,Change
2014-11-04,30049,31631,30049,30266,975845,0.009607045166455386
2014-11-05,30444,31415,30408,31310,870068,0.03449415185356508
2014-11-06,31162,31341,30586,30662,467863,-0.02069626317470452
2014-11-07,30947,31307,30803,31022,340244,0.011740917096079828
2014-11-10,31304,31304,30765,30950,402077,-0.0023209335310424573
2014-11-11,31381,31848,31020,31058,642312,0.0034894991922456153
2014-11-12,31344,31487,30337,30770,838776,-0.009272973147015251
2014-11-13,30769,31091,30589,30590,363080,-0.005849853753656209
2014-11-14,30513,30981,29937,29943,534728,-0.021150702844066727
2014-11-17,29939,30155,28969,28970,897655,-0.03249507397388374
2014-11-18,28788,29435,28642,28754,1085119,-0.007455988954090387
2014-11-19,28857,29757,28714,29367,957300,0.02131877304027263
2014-11-20,29470,29541,28786,28935,495247,-0.014710389212381214
2014-11-21,29002,29181,28823,29151,422227,0.007465007776049859
2014-11-24,29184,29292,28716,28970,613116,-0.006209049432266522
2014-11-25,28860,29148,28826,28827,495789,-0.0049361408353468805
2014-11-26,28897,29006,28538,28539,728649,-0.009990633780830427
2014-11-27,28497,29937,28138,28683,1546122,0.005045726900031466
2014-11-28,28786,29109,28606,28683,603969,0.0
2014-12-01,28896,29112,28716,29078,609453,0.013771223372729402
2014-12-02,29290,29290,28894,28935,302944,-0.004917807276979214
2014-12-03,28928,29143,28855,28862,279878,-0.002522896146535336
2014-12-04,29036,29757,28965,29438,863551,0.019957036934377337
2014-12-05,29687,29687,29147,29259,386738,-0.006080576126095472
2014-12-08,29114,29257,28717,28791,709588,-0.015995078437403887
2014-12-09,28750,28966,28174,28179,684067,-0.02125664270084404
2014-12-10,28065,28282,26985,27387,1115994,-0.028106036410092572
2014-12-11,27204,27960,27132,27136,475707,-0.009164932267133996
2014-12-12,27311,27491,26808,27136,347134,0.0
2014-12-15,26880,27709,26844,27711,355208,0.021189563679245182
2014-12-16,27670,28858,27418,28611,781981,0.032478077297823926
2014-12-17,28605,28893,27850,27855,351708,-0.026423403586033345
2014-12-18,27850,28139,27095,27423,500480,-0.01550888529886918
2014-12-19,27530,28214,27421,27747,443988,0.011814899901542608
2014-12-22,27781,28644,27781,28539,464747,0.028543626337982575
2014-12-23,28714,29182,28138,28431,427159,-0.0037842951750236553
2014-12-24,28717,28897,28394,28575,318400,0.005064893953782734
2014-12-26,28785,29109,28389,28394,686198,-0.0063342082239720154
2014-12-29,29147,29450,28845,29264,355797,0.030640276114672016
2014-12-30,29262,29338,28922,29339,177063,0.0025628758884637115
2015-01-02,29484,29825,29334,29565,277644,0.0077030573639182975
2015-01-05,29451,29601,29186,29414,223746,-0.005107390495518338
2015-01-06,29072,29222,28619,28885,359104,-0.017984633167879238
2015-01-07,28771,28960,28621,28622,225059,-0.00910507183659337
2015-01-08,28806,29298,28617,28773,298154,0.005275662078121801
2015-01-09,29185,29374,28770,28999,358249,0.007854585896500232
2015-01-12,29106,29371,28993,29074,290079,0.0025862960791751544
2015-01-13,29220,30921,29070,29981,1622755,0.031196257824860796
2015-01-14,30353,30806,30164,30396,747115,0.013842099996664636
2015-01-15,30694,31185,30505,31076,765998,0.02237136465324374
2015-01-16,31301,31413,30508,30547,470917,-0.017022782854936302
2015-01-19,31259,31600,30730,30736,549453,0.006187186957802737
2015-01-20,30733,30959,30130,30547,452840,-0.0061491410723582
2015-01-21,30659,30848,29941,30170,464436,-0.012341637476675271
2015-01-22,30016,30280,29564,29641,385233,-0.01753397414650315
2015-01-23,29979,30510,29830,30510,485084,0.02931749940960149
2015-01-26,30545,30923,30092,30207,404604,-0.009931170108161247
2015-01-27,30277,30467,29598,29830,439527,-0.01248055086569333
2015-01-28,29597,29937,29523,29905,296700,0.0025142474019443917
2015-01-29,29863,30618,29826,30283,445515,0.012640026751379319
2015-01-30,30768,31900,30240,30736,1626779,0.01495888782485233
2015-02-02,30884,31376,30470,31340,525252,0.01965122332118696
2015-02-03,31376,32471,31073,32397,1361739,0.03372686662412261
2015-02-04,32396,32848,31981,32020,850422,-0.011636879958020763
2015-02-05,32281,32358,31716,32020,518422,0.0
2015-02-06,36248,36473,34284,35569,6445468,0.11083697688944416
2015-02-09,35526,38736,35186,37231,5374361,0.04672608170035697
2015-02-10,37756,39040,35830,36854,3692512,-0.01012597029357254
2015-02-11,37569,38210,37228,37457,2212986,0.01636186031367015
2015-02-12,37719,38360,36284,38137,2347068,0.018154150092105636
2015-02-13,38511,43797,38511,43801,8328772,0.14851718803261926
2015-02-16,45608,50365,44777,50371,9057411,0.14999657542065248
2015-02-17,52484,53919,47877,48936,12624557,-0.028488614480554286
2015-02-23,50823,56185,49917,55582,10191418,0.13581003760013077
2015-02-24,55052,57167,53239,54374,7553024,-0.02173365478032452
2015-02-25,55278,55505,50521,51202,6855201,-0.05833670504285138
2015-02-26,50217,51501,48330,50446,8859804,-0.014765048240303114
2015-02-27,50822,52180,49462,49466,4453673,-0.019426713713673993
2015-03-02,48706,49916,46971,47048,3718973,-0.04888206040512677
2015-03-03,48404,50895,47874,48786,5562468,0.036940996429178696
2015-03-04,48707,52257,48331,49692,5677168,0.018570901488131897
2015-03-05,50218,50823,48029,48635,3235461,-0.02127102954197857
2015-03-06,49085,52483,48331,52486,5504722,0.07918165929885879
2015-03-09,53614,54292,50593,51051,4293788,-0.02734062416644434
2015-03-10,50741,51348,48931,49238,2738622,-0.03551350610174142
2015-03-11,49992,51125,48936,49012,2442686,-0.004589950850968805
2015-03-12,49010,50067,47424,49692,2721233,0.01387415326858732
2015-03-13,50442,51650,49762,50371,2473107,0.013664171295178384
2015-03-16,51272,52103,50442,51504,2344726,0.022493101189176246
2015-03-17,52410,52560,50974,51202,1931640,-0.005863622242932576
2015-03-18,51276,52409,48331,48936,3248224,-0.044256083746728625
2015-03-19,49389,51351,47802,51353,2674398,0.04939104136014394
2015-03-20,51125,52711,49538,50598,2946975,-0.014702159562245631
