Date,Open,High,Low,Close,Volume,Change
2014-06-26,11193,11304,11060,11238,2614077,0.007982778724549222
2014-06-27,11215,11548,11149,11349,2702898,0.009877202349172443
2014-06-30,11238,11460,11171,11416,2875736,0.005903603841748151
2014-07-01,11460,11526,11348,11460,2011550,0.003854239663630077
2014-07-02,11637,11793,11615,11682,3476908,0.019371727748691114
2014-07-03,11659,12015,11593,11904,2967722,0.019003595274781793
2014-07-04,12126,12215,11815,11882,2808132,-0.001848118279569877
2014-07-07,11748,11748,11326,11349,3565499,-0.0448577680525164
2014-07-08,11593,11659,11282,11460,2856601,0.009780597409463354
2014-07-09,11348,11615,11215,11593,3623388,0.011605584642233824
2014-07-10,11726,11748,11060,11149,4698369,-0.03829897351850253
2014-07-11,11126,11171,10482,10638,8447378,-0.045833707058929085
2014-07-14,10682,10793,10526,10638,2733165,0.0
2014-07-15,10682,10837,10660,10749,2357437,0.010434292160180547
2014-07-16,10793,11215,10771,10927,4605854,0.01655967997022989
2014-07-17,11060,11194,10971,11083,2252392,0.014276562642994373
2014-07-18,10971,11238,10949,11105,2473923,0.0019850221059281026
2014-07-21,11215,11238,11015,11127,1799267,0.001981089599279562
2014-07-22,11127,11149,10860,10905,2586027,-0.019951469398759802
2014-07-23,10971,11682,10949,11682,7338051,0.07125171939477304
2014-07-24,11726,12304,11682,11838,8448213,0.01335387776065744
2014-07-25,11926,11948,11570,11682,2194500,-0.013177901672579817
2014-07-28,11815,11971,11704,11838,2343072,0.01335387776065744
2014-07-29,11948,12237,11859,11904,4335411,0.005575266092245235
2014-07-30,11371,11482,11060,11238,7698015,-0.055947580645161255
2014-07-31,11237,11415,11038,11038,4547127,-0.017796760989499893
2014-08-01,10927,11304,10927,11216,2672530,0.01612610980250051
2014-08-04,11260,11371,11127,11305,1814465,0.007935092724679071
2014-08-05,11305,11305,11105,11194,1731389,-0.009818664307828406
2014-08-06,11149,11171,10638,10794,4558119,-0.035733428622476304
2014-08-07,10793,10949,10616,10683,2664923,-0.010283490828237873
2014-08-08,10683,10816,10638,10683,2453946,0.0
2014-08-11,10816,10904,10682,10705,1399926,0.0020593466254796855
2014-08-12,10838,11193,10815,10927,3145980,0.02073797290985513
2014-08-13,11015,11237,10993,11038,1985254,0.01015832341905365
2014-08-14,11082,11326,10860,11216,3635491,0.01612610980250051
2014-08-18,11237,11304,10793,10816,3359771,-0.03566333808844513
2014-08-19,10882,10904,10682,10816,2399426,0.0
2014-08-20,10859,10948,10282,10438,5660600,-0.03494822485207105
2014-08-21,10349,10438,10060,10194,3408615,-0.023376125694577476
2014-08-22,10194,10393,10149,10194,1946493,0.0
2014-08-25,10038,10260,9993,10016,2379609,-0.017461251716696102
2014-08-26,10172,10549,10149,10483,3369379,0.04662539936102239
2014-08-27,10505,10638,10327,10594,2177787,0.010588571973671579
2014-08-28,10615,10771,10571,10638,2373738,0.004153294317538192
2014-08-29,10638,11104,10616,11038,4258510,0.03760105282947923
2014-09-01,11082,11149,10838,10905,2599893,-0.012049284290632345
2014-09-02,10904,10948,10571,10638,1806813,-0.02448418156808807
2014-09-03,10571,10904,10549,10705,2115008,0.006298176348937812
2014-09-04,10771,10926,10616,10616,1719766,-0.0083138720224194
2014-09-05,10527,10571,10371,10416,2053258,-0.01883948756593823
2014-09-11,10304,10393,10127,10127,3583706,-0.02774577572964665
2014-09-12,10171,10238,9971,10105,3136370,-0.0021724103880714773
2014-09-15,10060,10238,10060,10194,1462295,0.008807521029193577
2014-09-16,10194,10505,10194,10372,2176839,0.017461251716696102
2014-09-17,10461,10549,10283,10350,1705922,-0.0021210952564596486
2014-09-18,10349,10393,10193,10216,1493895,-0.012946859903381625
2014-09-19,10327,10438,10238,10261,1447070,0.004404855129209073
2014-09-22,10260,10304,9838,9883,3624851,-0.03683851476464284
2014-09-23,9817,9950,9750,9817,1974036,-0.006678134169786465
2014-09-24,9816,9927,9749,9794,2007361,-0.0023428746052766014
2014-09-25,9861,9905,9261,9328,6717652,-0.04758015111292624
2014-09-26,9238,9482,9127,9283,3312154,-0.004824185248713531
2014-09-29,9305,9305,8817,8884,5769932,-0.04298179467844443
2014-09-30,8839,9061,8706,9017,5107782,0.014970733903647115
2014-10-01,8972,9061,8595,8595,4001267,-0.046800487967173066
2014-10-02,8461,8550,8150,8262,6221989,-0.03874345549738223
2014-10-06,8328,8572,8239,8328,3729899,0.007988380537400142
2014-10-07,8350,8416,7839,7906,6412845,-0.050672430355427456
2014-10-08,7840,8128,7640,7707,6997892,-0.025170756387553728
2014-10-10,7728,7750,7417,7484,3865297,-0.028934734656805516
2014-10-13,7484,7617,7351,7529,3139265,0.006012827365045492
