Date,Open,High,Low,Close,Volume,Change
2014-04-23,101634,101634,99291,100673,5433,-0.002980965397032853
2014-04-24,102234,115689,101694,115750,30645,0.1497621010598671
2014-04-25,127523,132929,122418,132990,209953,0.14894168466522673
2014-04-28,131968,133530,128124,133290,114503,0.0022558087074215916
2014-04-29,132989,132989,128664,131668,58385,-0.012168954910345864
2014-04-30,130402,136653,123258,123559,98189,-0.0615867181091837
2014-05-02,125601,126438,121632,124640,44312,0.008748856821437556
2014-05-07,124519,126922,122117,122778,34247,-0.01493902439024386
2014-05-08,123735,128785,121637,128665,56322,0.04794832950528605
2014-05-09,126922,127463,119474,121156,45452,-0.058360859596626846
2014-05-12,121637,125841,120796,125181,36640,0.0332216316154379
2014-05-13,125181,126563,122778,126563,21191,0.011040014059641612
2014-05-14,126982,128003,124579,127343,26785,0.006162938615551061
2014-05-15,127159,127159,119955,120556,34453,-0.053297001013012046
2014-05-16,119474,121573,116531,121397,25252,0.006976011148345895
2014-05-19,121276,122358,112983,115210,22343,-0.050965015609940933
2014-05-20,115146,121276,111966,119535,29166,0.037540144084714955
2014-05-21,117192,118750,115866,115991,8463,-0.029648220186556218
2014-05-22,115930,118634,115690,116832,8289,0.0072505625436456445
2014-05-23,116767,119951,116767,118153,11601,0.011306833744179734
2014-05-26,118633,119654,112446,113888,11445,-0.03609726371738342
2014-05-27,114545,117492,111361,112507,14904,-0.012125948300084288
2014-05-28,113768,117192,113227,115991,8876,0.03096696205569427
2014-05-29,116711,118633,114068,115210,9678,-0.006733281030424809
2014-05-30,118328,119954,115445,115750,11234,0.004687093134276621
2014-06-02,114848,125596,103315,105238,82338,-0.09081641468682511
2014-06-03,105117,105117,100612,103376,12504,-0.017693228681654904
2014-06-05,104817,104817,98390,101454,16943,-0.018592323169787983
2014-06-09,104217,111725,103376,105539,65243,0.04026455339365631
2014-06-10,104934,106500,102531,106320,13220,0.007400108016941687
2014-06-11,106860,107941,105839,105839,8848,-0.004524078254326547
2014-06-12,105539,109803,105539,107161,10276,0.012490669790908848
2014-06-13,106559,109983,106559,108482,6781,0.012327245919691032
2014-06-16,109262,109803,107941,108782,5924,0.0027654357404915952
2014-06-17,108602,110220,107821,108182,7262,-0.005515618392748833
2014-06-18,108361,110224,108061,109263,5683,0.009992420180806372
2014-06-19,109258,116831,109258,114969,24811,0.05222261881881329
2014-06-20,117252,117492,111361,112507,18811,-0.021414468247962448
2014-06-23,113708,114188,109143,109804,9246,-0.02402517176709007
2014-06-24,109443,109679,105959,106620,9526,-0.02899712214491279
2014-06-25,107100,118333,106259,110104,40405,0.03267679609829299
2014-06-26,112922,115629,111120,111185,18717,0.009817990263750742
2014-06-27,110584,112927,110340,110885,7846,-0.0026982056932139953
2014-06-30,110764,112085,109983,111425,6825,0.00486991026739414
2014-07-01,111305,114788,111305,113047,13204,0.014556876822975129
2014-07-02,114004,117732,112923,115991,21532,0.02604226560634082
2014-07-03,115930,117311,113824,117372,8467,0.011906096162633384
2014-07-04,118813,121036,117312,118153,19257,0.006654057185700113
2014-07-07,117312,121276,116771,120856,13623,0.022877116958519794
2014-07-08,120676,121212,118329,120556,6710,-0.002482292976765721
2014-07-09,119654,120735,115930,117372,12235,-0.02641096254023023
2014-07-10,117732,119054,115630,115991,10778,-0.011766008928875693
2014-07-11,116411,117192,114845,115991,4058,0.0
2014-07-14,116291,123799,115510,123319,18125,0.06317731548137351
2014-07-15,124339,126261,121396,121997,14246,-0.010720164775906427
2014-07-16,121036,122057,112987,118153,11034,-0.03150897153208687
2014-07-17,118093,119951,116531,119535,4926,0.0116966983487512
2014-07-18,118032,121516,117792,119234,7246,-0.002518090935709205
2014-07-21,120435,120435,118092,118153,4716,-0.00906620594796781
2014-07-22,118933,122477,117367,121997,6236,0.032534087158176295
2014-07-23,124219,127219,120795,120856,22412,-0.009352689000549197
2014-07-24,119895,120976,115390,115991,10617,-0.04025451777321776
2014-07-25,116111,117973,115630,115991,5160,0.0
2014-07-28,115570,116651,108902,109263,11251,-0.058004500349165045
2014-07-29,109138,110524,107580,108482,7035,-0.007147890868821061
2014-07-30,109138,115029,108902,109263,14381,0.007199351044412827
2014-07-31,108182,109259,104694,107161,9179,-0.019237985411346914
2014-08-01,104637,109979,103856,107941,3402,0.007278767462043145
2014-08-04,107640,110644,107640,110404,2490,0.02281802095589258
2014-08-05,110764,111305,109503,110104,1348,-0.0027172928517082973
2014-08-06,110464,110464,107040,108182,2604,-0.017456223207149568
2014-08-07,107580,109442,107096,107941,3130,-0.002227727348357411
2014-08-08,107821,108662,105779,107401,2191,-0.005002732974495272
2014-08-11,107341,111065,107341,110645,2878,0.030204560478952702
2014-08-12,110224,110464,108061,109263,2598,-0.012490397216322502
2014-08-13,109743,110524,108962,110104,2387,0.007697024610343828
2014-08-14,111124,115389,109202,114128,9301,0.03654726440456302
2014-08-18,113768,115630,112206,112507,3285,-0.01420335062386091
2014-08-19,112506,114368,110404,111726,5108,-0.00694179028860431
2014-08-20,111605,113223,110584,110885,3117,-0.007527343680074461
2014-08-21,110584,112382,110039,112266,2854,0.012454344591243283
2014-08-22,112687,113227,110344,112507,2401,0.00214668733187251
2014-08-25,112446,115089,111962,112507,2805,0.0
2014-08-26,112206,115089,112206,114669,3909,0.019216582079337297
2014-08-27,114848,114848,112446,114128,2497,-0.004717927251480347
2014-08-28,114248,116471,113527,113588,4175,-0.004731529510724752
2014-08-29,114008,114008,110820,110885,3915,-0.023796527802232625
2014-09-01,110223,112086,104877,107641,8194,-0.029255535013752998
2014-09-02,108061,109623,105719,108182,2030,0.0050259659423452785
2014-09-03,108661,109682,105173,105238,4035,-0.02721339964134517
2014-09-04,104937,106739,103316,104998,3570,-0.00228054505026698
2014-09-05,104934,107281,103857,106320,1483,0.012590716013638259
2014-09-11,106559,108361,105958,107941,1344,0.015246425884123394
2014-09-12,107881,109143,106560,109023,1922,0.010023994589636986
2014-09-15,107881,109983,107580,109563,1926,0.004953083294350735
2014-09-16,109503,110284,108422,110104,1573,0.004937798344331501
2014-09-17,110039,110764,109503,110104,1226,0.0
2014-09-18,110644,115205,109803,112026,5982,0.017456223207149568
2014-09-19,112746,116166,112746,114128,4942,0.01876350133004845
2014-09-22,114969,116590,114368,114969,6466,0.007368919108369454
2014-09-23,113827,115689,113827,115750,4758,0.006793135540885009
2014-09-24,115690,120255,115690,119775,10493,0.034773218142548634
2014-09-25,120075,122177,116831,118754,9232,-0.008524316426633316
2014-09-26,118032,120972,117252,118934,4076,0.001515738417232182
2014-09-29,119114,119955,115149,116291,4211,-0.022222409067213733
2014-09-30,116230,120435,115145,120075,6168,0.03253906149229091
2014-10-01,119954,122057,112446,117372,5504,-0.02251093066833232
2014-10-02,116231,118633,115149,117913,3710,0.004609276488430014
2014-10-06,119654,119654,115690,116291,1751,-0.013755904777250971
2014-10-07,115389,116710,113283,114128,3401,-0.01859989165111664
2014-10-08,113047,114368,111425,112026,3777,-0.01841791672508064
2014-10-10,112025,114127,108481,108782,3673,-0.02895756342277689
2014-10-13,108902,108902,101694,106860,5297,-0.017668364251438695
2014-10-14,103256,109382,103256,107641,3845,0.007308628111547755
2014-10-15,107040,109923,105899,109263,2132,0.015068607686662183
2014-10-16,107640,109262,105838,108782,1166,-0.0044022221612073364
2014-10-17,108902,109142,105478,106860,2085,-0.017668364251438695
2014-10-20,106740,110224,105899,109804,2667,0.027550065506269927
2014-10-21,109623,111845,107276,109263,2878,-0.004926960766456601
2014-10-22,109803,110403,107400,108782,2103,-0.0044022221612073364
2014-10-23,107821,108662,103556,104998,4614,-0.03478516666360243
2014-10-24,105718,107276,102535,104998,2990,0.0
2014-10-27,105238,108482,103917,105539,1707,0.005152479094839846
2014-10-28,104693,106019,104693,105839,1088,0.002842551094855983
2014-10-29,105173,106499,104933,105238,1056,-0.0056784361152316665
2014-10-30,105539,108782,104998,105539,4137,0.00286018358387663
2014-10-31,105414,112086,105414,108182,2897,0.02504287514568082
2014-11-03,124220,124220,114068,115210,49329,0.0649645966981569
